project_id,country,customer,organisation,exp_id,title,cause,area_of_cause,impact,mitigation_step,cost_for_mitigation,exposure_status,loss_id,loss_value
104,UK,Indian Railways,Infrastructure,4293,Prototype Delay,The prototype development faced delays due to underestimating resource requirements and testing challenges.,ENGINEERING,448150.34,Improve resource planning and timeline estimation.,24116.13,ACTIVE,NULL,NULL
104,UK,Indian Railways,Infrastructure,6073,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,222488.74,Improve quality control during manufacturing.,23770.54,ACTIVE,NULL,NULL
104,UK,Indian Railways,Infrastructure,5499,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,198035.99,Offer competitive packages to attract skilled personnel.,10169.24,ACTIVE,NULL,NULL
104,UK,Indian Railways,Infrastructure,3530,High Warranty Claims,"A product defect resulted in a surge of warranty claims, impacting customer satisfaction.",WARRANTY,51953.73,Improve quality control during manufacturing.,34533.67,REALISED,NULL,NULL
104,UK,Indian Railways,Infrastructure,2665,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,434228.47,Set predefined deadlines for client responses.,23539.78,ACTIVE,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,44,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,149632.78,Offer competitive packages to attract skilled personnel.,44413.78,REALISED,5960,14531.35
105,India,Precision Manufacturing Inc.,Manufacturing,1400,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,35841.92,Improve market analysis and adjust pricing strategies.,17655.44,ACTIVE,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,7512,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,242756.58,Allocate more resources to research teams.,10648.53,REALISED,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,8348,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,126075.31,Diversify suppliers and maintain buffer stock.,37574.29,REALISED,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,6931,Delayed Client Approval,Significant delays in obtaining client approval for key deliverables created bottlenecks and impacted overall progress.,CLIENT CAUSED,7638,Set predefined deadlines for client responses.,26083.98,ACTIVE,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,4511,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,29084.78,Diversify suppliers and maintain buffer stock.,35477.5,REALISED,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,5336,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,15013.98,Replace defective products and conduct root cause analysis.,28864.08,ACTIVE,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,4424,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,321873.44,Replace defective products and conduct root cause analysis.,33854.54,ACTIVE,NULL,NULL
105,India,Precision Manufacturing Inc.,Manufacturing,1160,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,121888.85,Conduct thorough design reviews and testing.,43851.36,ACTIVE,NULL,NULL
106,UK,German Rail Infrastructure Pvt Ltd,Utilities,4783,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,498278.59,Diversify suppliers and maintain buffer stock.,36386.58,REALISED,4629,14308.9
106,UK,German Rail Infrastructure Pvt Ltd,Utilities,4783,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,498278.59,Diversify suppliers and maintain buffer stock.,36386.58,REALISED,5347,69501.91
106,UK,German Rail Infrastructure Pvt Ltd,Utilities,4783,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,498278.59,Diversify suppliers and maintain buffer stock.,36386.58,REALISED,5869,67174.09
106,UK,German Rail Infrastructure Pvt Ltd,Utilities,5011,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,160817.81,Improve market analysis and adjust pricing strategies.,27066.47,ACTIVE,NULL,NULL
106,UK,German Rail Infrastructure Pvt Ltd,Utilities,2684,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,42394.03,Follow up with clients regularly and negotiate flexible payment terms.,28590.48,REALISED,NULL,NULL
106,UK,German Rail Infrastructure Pvt Ltd,Utilities,3849,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,489101.11,Offer competitive packages to attract skilled personnel.,24022.47,ACTIVE,NULL,NULL
106,UK,German Rail Infrastructure Pvt Ltd,Utilities,3046,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,221492.85,Improve market analysis and adjust pricing strategies.,18016.93,ACTIVE,NULL,NULL
107,USA,EcoEnergy Solutions,Healthcare,23,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,209277.17,Offer competitive packages to attract skilled personnel.,18387.68,REALISED,51,44751.1
107,USA,EcoEnergy Solutions,Healthcare,23,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,209277.17,Offer competitive packages to attract skilled personnel.,18387.68,REALISED,514,58052.86
107,USA,EcoEnergy Solutions,Healthcare,23,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,209277.17,Offer competitive packages to attract skilled personnel.,18387.68,REALISED,1912,11503.87
107,USA,EcoEnergy Solutions,Healthcare,183,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,160022.13,Follow up with clients regularly and negotiate flexible payment terms.,46586.41,REALISED,2540,17662.01
107,USA,EcoEnergy Solutions,Healthcare,6757,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,159633.19,Diversify suppliers and maintain buffer stock.,40433.48,REALISED,2749,36684.42
107,USA,EcoEnergy Solutions,Healthcare,23,Lack of Skilled Resources,Challenges in hiring skilled research staff hindered project progress.,RESEARCH,209277.17,Offer competitive packages to attract skilled personnel.,18387.68,REALISED,3080,64490.71
107,USA,EcoEnergy Solutions,Healthcare,6757,Supply Chain Issue,Delays in sourcing raw materials slowed down production schedules.,PRODUCTION,159633.19,Diversify suppliers and maintain buffer stock.,40433.48,REALISED,4854,78612.77
107,USA,EcoEnergy Solutions,Healthcare,1789,Design Flaw,"A faulty component design was identified during testing, leading to potential performance issues.",ENGINEERING,227030.3,Conduct thorough design reviews and testing.,33380.69,ACTIVE,NULL,NULL
107,USA,EcoEnergy Solutions,Healthcare,3436,Missed Sales Target,"The demand for the product in the target market turned out to be significantly lower than anticipated, which resulted from inadequate market research, overestimating consumer interest, or changing market trends that reduced the appeal of the offering.",SALES,65994,Improve market analysis and adjust pricing strategies.,45596.93,ACTIVE,NULL,NULL
107,USA,EcoEnergy Solutions,Healthcare,4731,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,221491.53,Follow up with clients regularly and negotiate flexible payment terms.,26495.85,ACTIVE,NULL,NULL
107,USA,EcoEnergy Solutions,Healthcare,3337,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,201358.45,Ensure regular maintenance of machinery.,34598.75,REALISED,NULL,NULL
107,USA,EcoEnergy Solutions,Healthcare,3710,Machine Breakdown,A critical production machinery failure caused disruptions in the manufacturing process.,PRODUCTION,337035.54,Ensure regular maintenance of machinery.,11699.09,REALISED,NULL,NULL
107,USA,EcoEnergy Solutions,Healthcare,3437,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,91657.93,Follow up with clients regularly and negotiate flexible payment terms.,25665.04,ACTIVE,NULL,NULL
107,USA,EcoEnergy Solutions,Healthcare,2041,Research Delay,"Product feasibility studies took longer than expected, delaying research timelines.",RESEARCH,171703.59,Allocate more resources to research teams.,22791.05,ACTIVE,NULL,NULL
108,China,EcoEnergy Solutions,Utilities,1495,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,39068.29,Establish clear requirements at project start.,26486.56,REALISED,53,20498.6
108,China,EcoEnergy Solutions,Utilities,1316,Client Payment Delay,"There were significant delays in receiving client payments, disrupting the company's cash flow. These delays stemmed from inefficiencies in client payment systems, financial constraints, or poor communication.",SALES,127079.03,Follow up with clients regularly and negotiate flexible payment terms.,43796.02,REALISED,115,90062.47
108,China,EcoEnergy Solutions,Utilities,4546,Faulty Product Batch,A manufacturing defect in a specific batch led to multiple product failures.,WARRANTY,279192.96,Replace defective products and conduct root cause analysis.,34665.01,REALISED,1268,41104.1
108,China,EcoEnergy Solutions,Utilities,1495,Client Specification Change,Frequent changes in client requirements disrupted project timelines and increased resource allocation demands.,CLIENT CAUSED,39068.29,Establish clear requirements at project start.,26486.56,REALISED,1419,79543.9
